name,version,category,keywords,decscription,url,moduleName
r-xgr,ctr-1.1.4--r351h6115d3f_0,Bioinformatics,Biocontainer,The r-xgr package,https//quay.io/repository/biocontainers/r-xgr,r-xgr/ctr-1.1.4--r351h6115d3f_0
ephemeris,ctr-0.8.0--py27_0,Bioinformatics,Biocontainer,The ephemeris package,https//quay.io/repository/biocontainers/ephemeris,ephemeris/ctr-0.8.0--py27_0
ephemeris,ctr-0.8.0--py36_0,Bioinformatics,Biocontainer,The ephemeris package,https//quay.io/repository/biocontainers/ephemeris,ephemeris/ctr-0.8.0--py36_0
ephemeris,ctr-0.8.0--py_2,Bioinformatics,Biocontainer,The ephemeris package,https//quay.io/repository/biocontainers/ephemeris,ephemeris/ctr-0.8.0--py_2
ephemeris,ctr-0.8.0--py35_0,Bioinformatics,Biocontainer,The ephemeris package,https//quay.io/repository/biocontainers/ephemeris,ephemeris/ctr-0.8.0--py35_0
lohhla,ctr-20171108--r3.4.1_0,Bioinformatics,Biocontainer,The lohhla package,https//quay.io/repository/biocontainers/lohhla,lohhla/ctr-20171108--r3.4.1_0
lohhla,ctr-20171108--1,Bioinformatics,Biocontainer,The lohhla package,https//quay.io/repository/biocontainers/lohhla,lohhla/ctr-20171108--1
phyml,ctr-3.3.20170530--0,Phylogenetic tree visualisation,Phylogeny,Phylogeny software based on the maximum-likelihood principle.,https//quay.io/repository/biocontainers/phyml,phyml/ctr-3.3.20170530--0
phyml,ctr-v3-3.2.0dfsg-7b1-deb_cv1,Phylogenetic tree visualisation,Phylogeny,Phylogeny software based on the maximum-likelihood principle.,https//hub.docker.com/r/biocontainers/phyml,phyml/ctr-v3-3.2.0dfsg-7b1-deb_cv1
phyml,ctr-3.2.0--h470a237_2,Phylogenetic tree visualisation,Phylogeny,Phylogeny software based on the maximum-likelihood principle.,https//quay.io/repository/biocontainers/phyml,phyml/ctr-3.2.0--h470a237_2
phyml,ctr-3.3.20180621--h470a237_0,Phylogenetic tree visualisation,Phylogeny,Phylogeny software based on the maximum-likelihood principle.,https//quay.io/repository/biocontainers/phyml,phyml/ctr-3.3.20180621--h470a237_0
phyml,ctr-3.2.0--0,Phylogenetic tree visualisation,Phylogeny,Phylogeny software based on the maximum-likelihood principle.,https//quay.io/repository/biocontainers/phyml,phyml/ctr-3.2.0--0
ucsc-bedtogenepred,ctr-366--h199ee4e_1,Bioinformatics,Biocontainer,The ucsc-bedtogenepred package,https//quay.io/repository/biocontainers/ucsc-bedtogenepred,ucsc-bedtogenepred/ctr-366--h199ee4e_1
ucsc-bedtogenepred,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-bedtogenepred package,https//quay.io/repository/biocontainers/ucsc-bedtogenepred,ucsc-bedtogenepred/ctr-366--h5eb252a_0
ucsc-bedtogenepred,ctr-357--0,Bioinformatics,Biocontainer,The ucsc-bedtogenepred package,https//quay.io/repository/biocontainers/ucsc-bedtogenepred,ucsc-bedtogenepred/ctr-357--0
ucsc-bedtogenepred,ctr-357--1,Bioinformatics,Biocontainer,The ucsc-bedtogenepred package,https//quay.io/repository/biocontainers/ucsc-bedtogenepred,ucsc-bedtogenepred/ctr-357--1
ucsc-bedtogenepred,ctr-324--0,Bioinformatics,Biocontainer,The ucsc-bedtogenepred package,https//quay.io/repository/biocontainers/ucsc-bedtogenepred,ucsc-bedtogenepred/ctr-324--0
ucsc-bedtogenepred,ctr-332--0,Bioinformatics,Biocontainer,The ucsc-bedtogenepred package,https//quay.io/repository/biocontainers/ucsc-bedtogenepred,ucsc-bedtogenepred/ctr-332--0
spotyping,ctr-2.1--py27_0,Variant pattern analysis,Microbiology,Fast and accurate in silico Mycobacterium spoligotyping from sequence reads.,https//quay.io/repository/biocontainers/spotyping,spotyping/ctr-2.1--py27_0
spotyping,ctr-2.1--py27_2,Variant pattern analysis,Microbiology,Fast and accurate in silico Mycobacterium spoligotyping from sequence reads.,https//quay.io/repository/biocontainers/spotyping,spotyping/ctr-2.1--py27_2
biotradis,ctr-1.4.1--0,Bioinformatics,Biocontainer,The biotradis package,https//quay.io/repository/biocontainers/biotradis,biotradis/ctr-1.4.1--0
reago,ctr-1.1--py34_0,Sequence assembly,Sequence assembly,This is an assembly tool for 16S ribosomal RNA recovery from metagenomic data.,https//quay.io/repository/biocontainers/reago,reago/ctr-1.1--py34_0
reago,ctr-1.1--py35_0,Sequence assembly,Sequence assembly,This is an assembly tool for 16S ribosomal RNA recovery from metagenomic data.,https//quay.io/repository/biocontainers/reago,reago/ctr-1.1--py35_0
reago,ctr-1.1--py27_0,Sequence assembly,Sequence assembly,This is an assembly tool for 16S ribosomal RNA recovery from metagenomic data.,https//quay.io/repository/biocontainers/reago,reago/ctr-1.1--py27_0
gnumed-common,ctr-v1.6.11dfsg-3-deb_cv1,Bioinformatics,Biocontainer,The gnumed-common package,https//hub.docker.com/r/biocontainers/gnumed-common,gnumed-common/ctr-v1.6.11dfsg-3-deb_cv1
seer,ctr-v1.1.2-3-deb_cv1,Bioinformatics,Biocontainer,The seer package,https//hub.docker.com/r/biocontainers/seer,seer/ctr-v1.1.2-3-deb_cv1
seer,ctr-1.1.4--hb75bb0b_0,Bioinformatics,Biocontainer,The seer package,https//quay.io/repository/biocontainers/seer,seer/ctr-1.1.4--hb75bb0b_0
hicbrowser,ctr-1.0--py27_0,Bioinformatics,Biocontainer,The hicbrowser package,https//quay.io/repository/biocontainers/hicbrowser,hicbrowser/ctr-1.0--py27_0
hicbrowser,ctr-1.0--py27_1,Bioinformatics,Biocontainer,The hicbrowser package,https//quay.io/repository/biocontainers/hicbrowser,hicbrowser/ctr-1.0--py27_1
poa,ctr-v2.020060928-4b1-deb_cv1,Bioinformatics,Biocontainer,The poa package,https//hub.docker.com/r/biocontainers/poa,poa/ctr-v2.020060928-4b1-deb_cv1
poa,ctr-2.0--0,Bioinformatics,Biocontainer,The poa package,https//quay.io/repository/biocontainers/poa,poa/ctr-2.0--0
poa,ctr-2.0--h470a237_1,Bioinformatics,Biocontainer,The poa package,https//quay.io/repository/biocontainers/poa,poa/ctr-2.0--h470a237_1
surankco,ctr-v0.0.r5dfsg-1-deb_cv1,Bioinformatics,Biocontainer,The surankco package,https//hub.docker.com/r/biocontainers/surankco,surankco/ctr-v0.0.r5dfsg-1-deb_cv1
secimtools,ctr-1.0.0--py27h24bf2e0_4,Bioinformatics,Biocontainer,The secimtools package,https//quay.io/repository/biocontainers/secimtools,secimtools/ctr-1.0.0--py27h24bf2e0_4
secimtools,ctr-1.0.0--py27h24bf2e0_1,Bioinformatics,Biocontainer,The secimtools package,https//quay.io/repository/biocontainers/secimtools,secimtools/ctr-1.0.0--py27h24bf2e0_1
secimtools,ctr-1.0.0--pyh24bf2e0_2,Bioinformatics,Biocontainer,The secimtools package,https//quay.io/repository/biocontainers/secimtools,secimtools/ctr-1.0.0--pyh24bf2e0_2
secimtools,ctr-1.0.0--pyh24bf2e0_3,Bioinformatics,Biocontainer,The secimtools package,https//quay.io/repository/biocontainers/secimtools,secimtools/ctr-1.0.0--pyh24bf2e0_3
secimtools,ctr-1.0.0--py27_0,Bioinformatics,Biocontainer,The secimtools package,https//quay.io/repository/biocontainers/secimtools,secimtools/ctr-1.0.0--py27_0
secimtools,ctr-1.0.0--np111py27_0,Bioinformatics,Biocontainer,The secimtools package,https//quay.io/repository/biocontainers/secimtools,secimtools/ctr-1.0.0--np111py27_0
r-r.devices,ctr-2.15.1--r3.3.1_0,Bioinformatics,Biocontainer,The r-r.devices package,https//quay.io/repository/biocontainers/r-r.devices,r-r.devices/ctr-2.15.1--r3.3.1_0
r-r.devices,ctr-2.15.1--r3.3.2_0,Bioinformatics,Biocontainer,The r-r.devices package,https//quay.io/repository/biocontainers/r-r.devices,r-r.devices/ctr-2.15.1--r3.3.2_0
msamanda,ctr-v1.0.0.5242_cv4,Bioinformatics,Biocontainer,The msamanda package,https//hub.docker.com/r/biocontainers/msamanda,msamanda/ctr-v1.0.0.5242_cv4
msamanda,ctr-v1.0.0.5242_cv3,Bioinformatics,Biocontainer,The msamanda package,https//hub.docker.com/r/biocontainers/msamanda,msamanda/ctr-v1.0.0.5242_cv3
msamanda,ctr-v1.0.0.5242_cv2,Bioinformatics,Biocontainer,The msamanda package,https//hub.docker.com/r/biocontainers/msamanda,msamanda/ctr-v1.0.0.5242_cv2
msamanda,ctr-1.0.0.5242,Bioinformatics,Biocontainer,The msamanda package,https//hub.docker.com/r/biocontainers/msamanda,msamanda/ctr-1.0.0.5242
latentstrainanalysis,ctr-0.0.1--py27_0,Bioinformatics,Biocontainer,The latentstrainanalysis package,https//quay.io/repository/biocontainers/latentstrainanalysis,latentstrainanalysis/ctr-0.0.1--py27_0
latentstrainanalysis,ctr-0.0.1--py27h24bf2e0_1,Bioinformatics,Biocontainer,The latentstrainanalysis package,https//quay.io/repository/biocontainers/latentstrainanalysis,latentstrainanalysis/ctr-0.0.1--py27h24bf2e0_1
tardis,ctr-0.5.10--py27_0,Bioinformatics,Biocontainer,The tardis package,https//quay.io/repository/biocontainers/tardis,tardis/ctr-0.5.10--py27_0
tardis,ctr-0.5.9--py27_0,Bioinformatics,Biocontainer,The tardis package,https//quay.io/repository/biocontainers/tardis,tardis/ctr-0.5.9--py27_0
tardis,ctr-0.5.13--py27_0,Bioinformatics,Biocontainer,The tardis package,https//quay.io/repository/biocontainers/tardis,tardis/ctr-0.5.13--py27_0
tardis,ctr-0.5.11--py27_0,Bioinformatics,Biocontainer,The tardis package,https//quay.io/repository/biocontainers/tardis,tardis/ctr-0.5.11--py27_0
tardis,ctr-0.5.17--py27ha92aebf_0,Bioinformatics,Biocontainer,The tardis package,https//quay.io/repository/biocontainers/tardis,tardis/ctr-0.5.17--py27ha92aebf_0
tardis,ctr-0.5.12--py27_0,Bioinformatics,Biocontainer,The tardis package,https//quay.io/repository/biocontainers/tardis,tardis/ctr-0.5.12--py27_0
tardis,ctr-1.0.19--py27ha92aebf_0,Bioinformatics,Biocontainer,The tardis package,https//quay.io/repository/biocontainers/tardis,tardis/ctr-1.0.19--py27ha92aebf_0
r-mclust,ctr-5.1--r3.3.1_1,Bioinformatics,Biocontainer,The r-mclust package,https//quay.io/repository/biocontainers/r-mclust,r-mclust/ctr-5.1--r3.3.1_1
r-mclust,ctr-5.1--r3.3.2_1,Bioinformatics,Biocontainer,The r-mclust package,https//quay.io/repository/biocontainers/r-mclust,r-mclust/ctr-5.1--r3.3.2_1
r-mclust,ctr-5.1--r3.2.2_0,Bioinformatics,Biocontainer,The r-mclust package,https//quay.io/repository/biocontainers/r-mclust,r-mclust/ctr-5.1--r3.2.2_0
r-mclust,ctr-5.2--r3.3.2_0,Bioinformatics,Biocontainer,The r-mclust package,https//quay.io/repository/biocontainers/r-mclust,r-mclust/ctr-5.2--r3.3.2_0
pbgzip,ctr-2015.10.28--0,Bioinformatics,Biocontainer,The pbgzip package,https//quay.io/repository/biocontainers/pbgzip,pbgzip/ctr-2015.10.28--0
pbgzip,ctr-2016.08.04--he4cf2ce_0,Bioinformatics,Biocontainer,The pbgzip package,https//quay.io/repository/biocontainers/pbgzip,pbgzip/ctr-2016.08.04--he4cf2ce_0
r-dunn.test,ctr-1.3.1--r3.3.2_0,Bioinformatics,Biocontainer,The r-dunn.test package,https//quay.io/repository/biocontainers/r-dunn.test,r-dunn.test/ctr-1.3.1--r3.3.2_0
r-dunn.test,ctr-1.3.1--r3.2.2_0,Bioinformatics,Biocontainer,The r-dunn.test package,https//quay.io/repository/biocontainers/r-dunn.test,r-dunn.test/ctr-1.3.1--r3.2.2_0
gdc-client,ctr-1.3.0--py27h1341992_3,Bioinformatics,Biocontainer,The gdc-client package,https//quay.io/repository/biocontainers/gdc-client,gdc-client/ctr-1.3.0--py27h1341992_3
gdc-client,ctr-1.3.0--py27_0,Bioinformatics,Biocontainer,The gdc-client package,https//quay.io/repository/biocontainers/gdc-client,gdc-client/ctr-1.3.0--py27_0
gdc-client,ctr-1.3.0--py27_1,Bioinformatics,Biocontainer,The gdc-client package,https//quay.io/repository/biocontainers/gdc-client,gdc-client/ctr-1.3.0--py27_1
watchdog,ctr-0.8.3--py35_0,Bioinformatics,Biocontainer,The watchdog package,https//quay.io/repository/biocontainers/watchdog,watchdog/ctr-0.8.3--py35_0
watchdog,ctr-0.8.3--py36_0,Bioinformatics,Biocontainer,The watchdog package,https//quay.io/repository/biocontainers/watchdog,watchdog/ctr-0.8.3--py36_0
newt,ctr-0.52.18--py35_3,Taxonomic classification,Taxonomy,Taxonomy database maintained by the UniProt group.,https//quay.io/repository/biocontainers/newt,newt/ctr-0.52.18--py35_3
newt,ctr-0.52.18--py35_2,Taxonomic classification,Taxonomy,Taxonomy database maintained by the UniProt group.,https//quay.io/repository/biocontainers/newt,newt/ctr-0.52.18--py35_2
newt,ctr-0.52.18--py36_2,Taxonomic classification,Taxonomy,Taxonomy database maintained by the UniProt group.,https//quay.io/repository/biocontainers/newt,newt/ctr-0.52.18--py36_2
newt,ctr-0.52.18--py36_3,Taxonomic classification,Taxonomy,Taxonomy database maintained by the UniProt group.,https//quay.io/repository/biocontainers/newt,newt/ctr-0.52.18--py36_3
newt,ctr-0.52.18--py27_3,Taxonomic classification,Taxonomy,Taxonomy database maintained by the UniProt group.,https//quay.io/repository/biocontainers/newt,newt/ctr-0.52.18--py27_3
msms,ctr-2.6.1--1,Modelling and simulation,Population genetics,MSMS is a coalescent simulator that and permits the full range of demographic models provided by ms,https//quay.io/repository/biocontainers/msms,msms/ctr-2.6.1--1
msms,ctr-2.6.1--2,Modelling and simulation,Population genetics,MSMS is a coalescent simulator that and permits the full range of demographic models provided by ms,https//quay.io/repository/biocontainers/msms,msms/ctr-2.6.1--2
structureharvester,ctr-0.6.94--py27_0,Bioinformatics,Biocontainer,The structureharvester package,https//quay.io/repository/biocontainers/structureharvester,structureharvester/ctr-0.6.94--py27_0
binsanity,ctr-0.2.6.1--py27_2,Bioinformatics,Biocontainer,The binsanity package,https//quay.io/repository/biocontainers/binsanity,binsanity/ctr-0.2.6.1--py27_2
binsanity,ctr-0.2.6.1--py27_1,Bioinformatics,Biocontainer,The binsanity package,https//quay.io/repository/biocontainers/binsanity,binsanity/ctr-0.2.6.1--py27_1
binsanity,ctr-0.2.6.1--py27_0,Bioinformatics,Biocontainer,The binsanity package,https//quay.io/repository/biocontainers/binsanity,binsanity/ctr-0.2.6.1--py27_0
binsanity,ctr-0.2.7.1--py_0,Bioinformatics,Biocontainer,The binsanity package,https//quay.io/repository/biocontainers/binsanity,binsanity/ctr-0.2.7.1--py_0
binsanity,ctr-0.2.6.3--py_0,Bioinformatics,Biocontainer,The binsanity package,https//quay.io/repository/biocontainers/binsanity,binsanity/ctr-0.2.6.3--py_0
mason,ctr-2.0.7--0,Sequence assembly,Genomics,A fast,https//quay.io/repository/biocontainers/mason,mason/ctr-2.0.7--0
mason,ctr-2.0.8--1,Sequence assembly,Genomics,A fast,https//quay.io/repository/biocontainers/mason,mason/ctr-2.0.8--1
mason,ctr-2.0.8--0,Sequence assembly,Genomics,A fast,https//quay.io/repository/biocontainers/mason,mason/ctr-2.0.8--0
r-seurat,ctr-2.3.4--r341h2d50403_0,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat,r-seurat/ctr-2.3.4--r341h2d50403_0
r-seurat,ctr-1.4.0.16--r341h2d50403_1,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat,r-seurat/ctr-1.4.0.16--r341h2d50403_1
r-seurat,ctr-1.4.0.16--r3.4.1_0,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat,r-seurat/ctr-1.4.0.16--r3.4.1_0
r-seurat,ctr-1.4.0.16--r351h2d50403_1,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat,r-seurat/ctr-1.4.0.16--r351h2d50403_1
r-seurat,ctr-2.3.1--r3.4.1_0,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat,r-seurat/ctr-2.3.1--r3.4.1_0
r-seurat,ctr-2.3.4--r351h29659fb_2,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat,r-seurat/ctr-2.3.4--r351h29659fb_2
r-seurat,ctr-2.3.4--r341h9d2a408_1,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat,r-seurat/ctr-2.3.4--r341h9d2a408_1
r-seurat,ctr-2.2.0--r3.4.1_0,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat,r-seurat/ctr-2.2.0--r3.4.1_0
r-seurat,ctr-2.3.4--r351h9d2a408_1,Bioinformatics,Biocontainer,The r-seurat package,https//quay.io/repository/biocontainers/r-seurat,r-seurat/ctr-2.3.4--r351h9d2a408_1
biopet-seattleseqkit,ctr-0.2--0,Bioinformatics,Biocontainer,The biopet-seattleseqkit package,https//quay.io/repository/biocontainers/biopet-seattleseqkit,biopet-seattleseqkit/ctr-0.2--0
biopet-seattleseqkit,ctr-0.1--0,Bioinformatics,Biocontainer,The biopet-seattleseqkit package,https//quay.io/repository/biocontainers/biopet-seattleseqkit,biopet-seattleseqkit/ctr-0.1--0
ecopcr,ctr-0.5.0--py27_0,Bioinformatics,Biocontainer,The ecopcr package,https//quay.io/repository/biocontainers/ecopcr,ecopcr/ctr-0.5.0--py27_0
ecopcr,ctr-0.5.0--py27_1,Bioinformatics,Biocontainer,The ecopcr package,https//quay.io/repository/biocontainers/ecopcr,ecopcr/ctr-0.5.0--py27_1
ecopcr,ctr-v0.5.0dfsg-1-deb_cv1,Bioinformatics,Biocontainer,The ecopcr package,https//hub.docker.com/r/biocontainers/ecopcr,ecopcr/ctr-v0.5.0dfsg-1-deb_cv1
r-ridigbio,ctr-0.3.5--r3.4.1_0,Bioinformatics,Biocontainer,The r-ridigbio package,https//quay.io/repository/biocontainers/r-ridigbio,r-ridigbio/ctr-0.3.5--r3.4.1_0
r-ridigbio,ctr-0.3.5--r351h6115d3f_3,Bioinformatics,Biocontainer,The r-ridigbio package,https//quay.io/repository/biocontainers/r-ridigbio,r-ridigbio/ctr-0.3.5--r351h6115d3f_3
r-ridigbio,ctr-0.3.5--r351h6115d3f_2,Bioinformatics,Biocontainer,The r-ridigbio package,https//quay.io/repository/biocontainers/r-ridigbio,r-ridigbio/ctr-0.3.5--r351h6115d3f_2
r-ridigbio,ctr-0.3.5--r341h6115d3f_2,Bioinformatics,Biocontainer,The r-ridigbio package,https//quay.io/repository/biocontainers/r-ridigbio,r-ridigbio/ctr-0.3.5--r341h6115d3f_2
mgs-canopy,ctr-1.0--h3727419_2,Bioinformatics,Biocontainer,The mgs-canopy package,https//quay.io/repository/biocontainers/mgs-canopy,mgs-canopy/ctr-1.0--h3727419_2
mgs-canopy,ctr-1.0--1,Bioinformatics,Biocontainer,The mgs-canopy package,https//quay.io/repository/biocontainers/mgs-canopy,mgs-canopy/ctr-1.0--1
mgs-canopy,ctr-1.0--0,Bioinformatics,Biocontainer,The mgs-canopy package,https//quay.io/repository/biocontainers/mgs-canopy,mgs-canopy/ctr-1.0--0
readfq,ctr-2015.08.30--ha92aebf_0,Bioinformatics,Biocontainer,The readfq package,https//quay.io/repository/biocontainers/readfq,readfq/ctr-2015.08.30--ha92aebf_0
sloika,ctr-2.0.1--np112_0,Bioinformatics,Biocontainer,The sloika package,https//quay.io/repository/biocontainers/sloika,sloika/ctr-2.0.1--np112_0
wgs-assembler,ctr-8.3--pl5.22.0_0,Bioinformatics,Biocontainer,The wgs-assembler package,https//quay.io/repository/biocontainers/wgs-assembler,wgs-assembler/ctr-8.3--pl5.22.0_0
midas,ctr-1.3.1--py27_0,Protein sequence analysis,Molecular biology,Software designed to compute the theoretical isotopic distribution for molecules of known elemental composition. It computes for a molecule simultaneously two isotopic distributions the coarse-grained isotopic distribution and the fine-grained isotopic distribution.,https//quay.io/repository/biocontainers/midas,midas/ctr-1.3.1--py27_0
midas,ctr-1.3.0--py35_0,Protein sequence analysis,Molecular biology,Software designed to compute the theoretical isotopic distribution for molecules of known elemental composition. It computes for a molecule simultaneously two isotopic distributions the coarse-grained isotopic distribution and the fine-grained isotopic distribution.,https//quay.io/repository/biocontainers/midas,midas/ctr-1.3.0--py35_0
midas,ctr-1.3.2--py36h24bf2e0_2,Protein sequence analysis,Molecular biology,Software designed to compute the theoretical isotopic distribution for molecules of known elemental composition. It computes for a molecule simultaneously two isotopic distributions the coarse-grained isotopic distribution and the fine-grained isotopic distribution.,https//quay.io/repository/biocontainers/midas,midas/ctr-1.3.2--py36h24bf2e0_2
midas,ctr-1.3.2--py35h24bf2e0_2,Protein sequence analysis,Molecular biology,Software designed to compute the theoretical isotopic distribution for molecules of known elemental composition. It computes for a molecule simultaneously two isotopic distributions the coarse-grained isotopic distribution and the fine-grained isotopic distribution.,https//quay.io/repository/biocontainers/midas,midas/ctr-1.3.2--py35h24bf2e0_2
